layer_num,layer_name,layer_type,mean,std,min,max,percentile_2,percentile_5,percentile_95,percentile_98,percentile_99.5
117,diffusion_model.input_blocks.4.0.skip_connection,Conv2d,0.005528542,1.0172381,-10.095324,12.936106,-2.0886143016815186,-1.5686298668384553,1.6061475694179528,2.160864810943603,3.182948795557023
120,diffusion_model.input_blocks.4.1.proj_in,Linear,0.002625907,0.5297139,-7.4031076,7.3914776,-1.0714392590522765,-0.7699046969413758,0.7725389719009399,1.048910446166992,1.7080893176794054
124,diffusion_model.input_blocks.4.1.transformer_blocks.0.attn1.to_q,Linear,0.0064348276,1.0800034,-6.1860104,6.834315,-2.340677270889282,-1.7808261036872863,1.7910812497138975,2.3444602346420282,3.0922272169590017
125,diffusion_model.input_blocks.4.1.transformer_blocks.0.attn1.to_k,Linear,0.020370876,1.1076114,-7.042909,7.036653,-2.365419454574585,-1.7983189046382904,1.8573752105236045,2.4325770950317356,3.217947084903721
126,diffusion_model.input_blocks.4.1.transformer_blocks.0.attn1.to_v,Linear,-0.0012849463,0.686826,-5.170896,4.736802,-1.4413738560676574,-1.1238973736763,1.1184372305870054,1.4360734224319458,1.8857852381467832
128,diffusion_model.input_blocks.4.1.transformer_blocks.0.attn1.to_out.0,Linear,-0.008160252,0.42425123,-4.7248755,4.373092,-0.876435271501541,-0.6290466517210007,0.6153624564409255,0.8385986590385436,1.3358056521415724
133,diffusion_model.input_blocks.4.1.transformer_blocks.0.ff.net.0.proj,Linear,-0.042670432,0.60686547,-6.617731,5.69974,-1.4522505354881288,-1.0524284899234773,0.8797481060028076,1.138563871383667,1.5139885258674628
135,diffusion_model.input_blocks.4.1.transformer_blocks.0.ff.net.2,Linear,0.002984167,0.6347253,-4.8095565,8.483507,-1.2385546708106994,-0.970807871222496,0.9654478073120116,1.2594236898422242,1.8287310141325033
137,diffusion_model.input_blocks.4.1.transformer_blocks.0.attn2.to_q,Linear,-0.013194039,0.57319117,-4.158403,3.4431818,-1.273460178375244,-0.7973447233438492,0.7825491964817043,1.140857157707214,2.1006638121604935
138,diffusion_model.input_blocks.4.1.transformer_blocks.0.attn2.to_k,Linear,0.09447965,3.4434128,-23.053844,21.867088,-6.608079452514648,-4.5955686330795285,4.83594419956207,6.7997645568847425,14.898154482841484
139,diffusion_model.input_blocks.4.1.transformer_blocks.0.attn2.to_v,Linear,-0.024398481,0.9767196,-9.528868,11.053088,-2.2504729890823363,-1.2213741719722748,1.216856616735458,1.773171081542967,3.144155502319336
141,diffusion_model.input_blocks.4.1.transformer_blocks.0.attn2.to_out.0,Linear,-0.0015902836,0.08596442,-1.5281556,1.2021422,-0.18338544994592665,-0.13199188113212584,0.12893909066915507,0.16796135634183884,0.22576213493943215
146,diffusion_model.input_blocks.4.1.proj_out,Linear,0.0023419457,0.843975,-7.4165,8.148209,-1.7568726992607118,-1.3805399954319,1.3802471756935113,1.753983790874477,2.2722469592094425
152,diffusion_model.input_blocks.5.0.in_layers.2,Conv2d,0.049897008,0.7457349,-5.8655753,4.963438,-1.7133704757690429,-1.247050005197525,1.1754428923130034,1.4886138296127291,1.94545669734478
156,diffusion_model.input_blocks.5.0.emb_layers.1,Linear,0.024393646,0.17034385,-0.8153059,0.599973,-0.3951576054096222,-0.30434885174036025,0.2505525425076484,0.31432726979255676,0.41867849230766296
161,diffusion_model.input_blocks.5.0.out_layers.3,Conv2d,0.0069993283,0.837553,-5.091516,4.59074,-1.736075165271759,-1.363547646999359,1.3769054055213925,1.7488467097282385,2.254834216833119
165,diffusion_model.input_blocks.5.1.proj_in,Linear,0.004175842,0.76500833,-11.073832,18.519306,-1.417569456100464,-1.0985393941402435,1.0978324830532071,1.4497315144538867,2.2940722787380223
169,diffusion_model.input_blocks.5.1.transformer_blocks.0.attn1.to_q,Linear,-0.025321878,1.1645695,-6.463444,6.2012243,-2.4554088735580444,-1.9417037308216094,1.8865020871162408,2.393893394470215,3.060784657001496
170,diffusion_model.input_blocks.5.1.transformer_blocks.0.attn1.to_k,Linear,-0.019217534,1.214405,-6.9061055,6.48872,-2.5707689905166626,-2.02020902633667,1.9773204267024989,2.525690970420837,3.2560495805740413
171,diffusion_model.input_blocks.5.1.transformer_blocks.0.attn1.to_v,Linear,-0.0025410505,0.6806927,-4.323224,4.0776796,-1.4252860021591187,-1.1163931727409362,1.1121238887310025,1.4212629985809317,1.8445935553312303
173,diffusion_model.input_blocks.5.1.transformer_blocks.0.attn1.to_out.0,Linear,-0.0023786596,0.42087346,-7.4791646,8.689501,-0.8375759041309356,-0.6306539446115493,0.6135329931974409,0.8139152741432185,1.21823304951191
178,diffusion_model.input_blocks.5.1.transformer_blocks.0.ff.net.0.proj,Linear,-0.061513193,0.54439175,-6.3861184,15.5419655,-1.225577642917633,-0.9529297411441803,0.8211067646741848,1.076011312007903,1.4355984735488896
180,diffusion_model.input_blocks.5.1.transformer_blocks.0.ff.net.2,Linear,0.0040475577,0.6582764,-14.736936,4.2498493,-1.2228587245941163,-0.9318752080202103,0.9550171107053746,1.2271141123771658,1.6046570861339577
182,diffusion_model.input_blocks.5.1.transformer_blocks.0.attn2.to_q,Linear,-0.01900685,0.6241847,-4.496404,3.9922986,-1.3148807859420775,-0.8816707342863083,0.8410835951566691,1.203086411952972,2.224534837007529
183,diffusion_model.input_blocks.5.1.transformer_blocks.0.attn2.to_k,Linear,-0.018976657,3.1715615,-24.256271,21.386648,-6.157868242263794,-4.016018867492676,3.8755218982696533,5.909264249801626,15.232032775878906
184,diffusion_model.input_blocks.5.1.transformer_blocks.0.attn2.to_v,Linear,-0.060188662,0.9297433,-8.764526,8.650403,-2.422208981513977,-1.2030893325805663,0.9836627840995789,1.6847195982932979,3.5538535118103027
186,diffusion_model.input_blocks.5.1.transformer_blocks.0.attn2.to_out.0,Linear,-0.00013277498,0.09759101,-5.065216,6.210364,-0.16637470155954362,-0.11953032799065114,0.11594856344163415,0.15853668004274363,0.25025120586156857
191,diffusion_model.input_blocks.5.1.proj_out,Linear,0.0058942535,1.1924075,-44.820004,35.974113,-2.464098696708679,-1.9405614316463469,1.9586551606655118,2.49063449859619,3.217682031393051
194,diffusion_model.input_blocks.6.0.op,Conv2d,-0.01565074,3.112338,-26.409136,31.674564,-6.264669885635376,-4.792677903175354,4.978246498107906,6.820832557678223,10.20201169013978
200,diffusion_model.input_blocks.7.0.in_layers.2,Conv2d,-0.20420513,1.329775,-21.74518,12.9619665,-3.3138680458068848,-2.4799171090126038,1.5628948986530298,2.0756941938400266,3.059094661474225
204,diffusion_model.input_blocks.7.0.emb_layers.1,Linear,0.04477525,0.43469355,-13.661931,2.1880186,-0.32722803950309753,-0.2131275050342083,0.325657601654528,0.4025641083717346,0.5757690072059631
209,diffusion_model.input_blocks.7.0.out_layers.3,Conv2d,-0.0064854934,1.2958176,-10.1312475,11.189756,-2.6950742387771607,-2.1227824568748472,2.1062237739562972,2.6793916082382183,3.478008767366406
210,diffusion_model.input_blocks.7.0.skip_connection,Conv2d,0.00040291584,1.7241871,-25.55074,20.822462,-3.500774326324463,-2.7009328484535216,2.7201586008071863,3.5306445121765133,4.945435800552366
213,diffusion_model.input_blocks.7.1.proj_in,Linear,0.0020877381,0.7545356,-13.2467165,14.572953,-1.473599145412445,-1.145911657810211,1.1511774122714997,1.4838609457015988,2.0411893606185907
217,diffusion_model.input_blocks.7.1.transformer_blocks.0.attn1.to_q,Linear,-0.006480125,0.96140885,-6.137147,5.2528863,-2.005858507156372,-1.5823595762252807,1.564192295074462,1.986761775016784,2.568001543283462
218,diffusion_model.input_blocks.7.1.transformer_blocks.0.attn1.to_k,Linear,0.006000985,0.96774703,-5.565835,5.727861,-2.0244263648986816,-1.5752031207084656,1.5937081634998322,2.047743792533874,2.6774334335327143
219,diffusion_model.input_blocks.7.1.transformer_blocks.0.attn1.to_v,Linear,-0.0028932085,0.643534,-3.4891646,4.1659613,-1.3349794220924378,-1.0578799664974212,1.0528841912746403,1.3315042734146112,1.7025942420959472
221,diffusion_model.input_blocks.7.1.transformer_blocks.0.attn1.to_out.0,Linear,-0.0033742636,0.5712212,-9.515928,8.807899,-1.1330993866920471,-0.8860604673624038,0.8831511199474332,1.1401418638229366,1.5464119273424146
226,diffusion_model.input_blocks.7.1.transformer_blocks.0.ff.net.0.proj,Linear,-0.28435534,0.8292217,-6.529437,5.893328,-2.360177035331726,-1.7950323820114136,0.9232938945293425,1.2352149486541748,1.6797422212362259
228,diffusion_model.input_blocks.7.1.transformer_blocks.0.ff.net.2,Linear,-0.0054164813,0.93671024,-15.002627,13.141625,-1.8495557451248168,-1.4375728011131286,1.4268023669719687,1.8342822551727287,2.4472634911537163
230,diffusion_model.input_blocks.7.1.transformer_blocks.0.attn2.to_q,Linear,-0.018987078,0.59752893,-4.9907627,4.6666613,-1.193672637939453,-0.771158429980278,0.722086611390113,1.0334251761436455,2.6050863850116714
231,diffusion_model.input_blocks.7.1.transformer_blocks.0.attn2.to_k,Linear,-0.010175672,2.9308012,-19.123682,17.421919,-5.779571485519409,-4.16971492767334,4.145925521850586,5.774674415588379,12.894966053962644
232,diffusion_model.input_blocks.7.1.transformer_blocks.0.attn2.to_v,Linear,0.066609904,1.2440643,-5.6699924,8.287438,-2.428950700759888,-1.818537276983261,2.0600703239440916,3.042363491058349,4.724292345046995
234,diffusion_model.input_blocks.7.1.transformer_blocks.0.attn2.to_out.0,Linear,-0.00069119263,0.1704502,-4.0113497,3.769205,-0.3659146237373352,-0.2730191260576248,0.2609973266720772,0.3487009888887405,0.4995507450401781
239,diffusion_model.input_blocks.7.1.proj_out,Linear,-0.018376188,1.706124,-11.900229,18.334808,-3.550106658935547,-2.798491811752319,2.770148015022277,3.534576802253723,4.605535054206845
245,diffusion_model.input_blocks.8.0.in_layers.2,Conv2d,-0.044837426,1.4747027,-24.49673,13.759874,-3.6932687187194824,-2.690429604053497,1.9095820426940913,2.47191295146942,3.4567873048782345
249,diffusion_model.input_blocks.8.0.emb_layers.1,Linear,0.08410706,0.30237707,-6.6076994,0.7261398,-0.4984040856361389,-0.4004450917243957,0.35223997980356164,0.3968251645565033,0.47245943546295166
254,diffusion_model.input_blocks.8.0.out_layers.3,Conv2d,0.062477015,1.1983842,-13.774313,8.027668,-2.4412979984283445,-1.8849148213863371,2.011334693431854,2.572474985122679,3.383535003662109
258,diffusion_model.input_blocks.8.1.proj_in,Linear,0.0065066316,0.89172226,-17.604147,11.270855,-1.6930003309249877,-1.2924149215221405,1.3147682964801786,1.691911401748655,2.3153391754627215
262,diffusion_model.input_blocks.8.1.transformer_blocks.0.attn1.to_q,Linear,3.971328e-05,0.9682837,-5.088009,4.666745,-2.0004101181030274,-1.5871197998523712,1.593119168281555,2.005697522163389,2.540138654708861
263,diffusion_model.input_blocks.8.1.transformer_blocks.0.attn1.to_k,Linear,-0.0060690837,0.9980203,-5.411889,5.7649164,-2.0910208082199095,-1.6392590165138243,1.637986725568771,2.0956931114196777,2.718309119939804
264,diffusion_model.input_blocks.8.1.transformer_blocks.0.attn1.to_v,Linear,0.0020735043,0.65709627,-4.202841,3.8027349,-1.368297851085663,-1.0762784600257873,1.0773176193237304,1.3673875308036794,1.7549717766046524
266,diffusion_model.input_blocks.8.1.transformer_blocks.0.attn1.to_out.0,Linear,-0.0023967135,0.63270617,-11.77434,6.354682,-1.2596958041191102,-0.9702281534671783,0.961854347586631,1.2355199456214898,1.6638098514080046
271,diffusion_model.input_blocks.8.1.transformer_blocks.0.ff.net.0.proj,Linear,-0.32996717,0.83409774,-6.4189873,6.4056754,-2.3142768001556395,-1.8261424422264099,0.9141554981470105,1.250642364025115,1.7660226768255223
273,diffusion_model.input_blocks.8.1.transformer_blocks.0.ff.net.2,Linear,-0.002448831,0.9580054,-8.92328,16.46946,-1.8255458450317383,-1.4136317670345306,1.3953063189983355,1.8444938087463378,2.809128608703605
275,diffusion_model.input_blocks.8.1.transformer_blocks.0.attn2.to_q,Linear,-0.0016551533,0.8078374,-6.8007984,6.6600213,-1.4359398889541626,-0.9749762743711471,0.9744031488895416,1.3182033443450925,3.732339913845058
276,diffusion_model.input_blocks.8.1.transformer_blocks.0.attn2.to_k,Linear,0.015941512,2.385991,-15.40153,16.806921,-4.7176947593688965,-3.305774450302124,3.3754165172576904,4.8881120681762695,10.351491956710777
277,diffusion_model.input_blocks.8.1.transformer_blocks.0.attn2.to_v,Linear,0.015896652,1.2050341,-14.476992,11.016903,-2.41238555431366,-1.6199347972869873,1.6347752809524536,2.3673037719726486,4.81011703968037
279,diffusion_model.input_blocks.8.1.transformer_blocks.0.attn2.to_out.0,Linear,0.0016750884,0.15666895,-4.303133,1.9334306,-0.33330951392650604,-0.22407928630709648,0.22828450426459307,0.33203813970088886,0.5285914358496663
284,diffusion_model.input_blocks.8.1.proj_out,Linear,-0.047314413,1.9250447,-13.53787,15.465292,-4.055650110244751,-3.1795355558395384,3.103384554386139,3.9858588743209817,5.239155488014221
287,diffusion_model.input_blocks.9.0.op,Conv2d,0.048459183,5.375136,-49.78538,66.73027,-11.01588104248047,-8.10244197845459,8.158183908462522,11.56822597503662,19.614003343582134
293,diffusion_model.input_blocks.10.0.in_layers.2,Conv2d,0.05562149,0.9713215,-9.4110155,9.794399,-2.232136716842651,-1.5677035331726075,1.5273339152336118,2.1808590316772456,3.361993370056151
297,diffusion_model.input_blocks.10.0.emb_layers.1,Linear,0.1086176,0.17674388,-0.6515087,0.4829447,-0.2648368179798126,-0.18984182178974138,0.3600171431899071,0.4013879895210266,0.45150476694107056
302,diffusion_model.input_blocks.10.0.out_layers.3,Conv2d,-0.057180166,2.5328312,-50.78954,22.840757,-5.527015247344971,-3.920551335811615,3.767896246910094,5.177788457870481,7.57966087341306
309,diffusion_model.input_blocks.11.0.in_layers.2,Conv2d,-0.03818516,0.58545315,-6.3369546,6.7734733,-1.5476056170463561,-1.053531551361084,0.7662417322397232,1.1187707328796386,1.7623824453353758
313,diffusion_model.input_blocks.11.0.emb_layers.1,Linear,0.10055738,0.10054484,-0.27982128,0.4152358,-0.15872995555400848,-0.09452185332775102,0.21674190610647182,0.23232653737068176,0.2677724063396454
318,diffusion_model.input_blocks.11.0.out_layers.3,Conv2d,0.035561796,1.7889315,-18.535791,14.775138,-3.8189815235137936,-2.835950529575348,2.8815213561058033,3.7734486484527587,5.138159079551696
325,diffusion_model.middle_block.0.in_layers.2,Conv2d,0.027416298,0.47331938,-4.3341875,5.8365273,-1.189894711971283,-0.7455485314130783,0.6933835923671722,1.0735295534133908,1.7243304699659252
329,diffusion_model.middle_block.0.emb_layers.1,Linear,0.13678442,0.12993228,-0.32045293,0.380481,-0.21369272470474243,-0.14790685996413222,0.25910623818635936,0.27305957674980164,0.2973061501979828
334,diffusion_model.middle_block.0.out_layers.3,Conv2d,-0.030249635,1.8328761,-24.954597,16.253027,-4.101111984252929,-2.957859492301941,2.7999949932098387,3.6920240497589107,5.066815168857571
338,diffusion_model.middle_block.1.proj_in,Linear,0.001114833,0.44720936,-4.1036906,3.5372088,-0.918647608757019,-0.7168469160795212,0.7202719658613205,0.9189166331291198,1.2111040335893621
342,diffusion_model.middle_block.1.transformer_blocks.0.attn1.to_q,Linear,0.0066892966,0.49822402,-3.353936,3.2360477,-1.0287756681442262,-0.8073715448379517,0.8199001044034957,1.0373862838745114,1.3451706969737962
343,diffusion_model.middle_block.1.transformer_blocks.0.attn1.to_k,Linear,-0.0037179652,0.5294915,-3.929525,3.252722,-1.1323181986808777,-0.8748938709497451,0.8625030815601346,1.1193362593650815,1.4841131150722453
344,diffusion_model.middle_block.1.transformer_blocks.0.attn1.to_v,Linear,-2.0308467e-05,0.6436176,-3.8843837,3.800345,-1.3725704288482665,-1.0518289983272553,1.0484424889087676,1.3669805002212523,1.8145875173807142
346,diffusion_model.middle_block.1.transformer_blocks.0.attn1.to_out.0,Linear,-0.007004654,0.5044703,-2.1895,2.6227233,-1.0604305815696715,-0.8372500211000442,0.8197346687316894,1.0228796291351316,1.3062329787015834
351,diffusion_model.middle_block.1.transformer_blocks.0.ff.net.0.proj,Linear,-0.012705978,0.3688874,-8.247913,6.5188594,-0.9643122076988219,-0.17135275229811667,0.1767787650227546,0.5788931453227993,1.5220004487037668
353,diffusion_model.middle_block.1.transformer_blocks.0.ff.net.2,Linear,-0.0010979077,0.52189535,-5.7120686,6.7321854,-1.0786615371704102,-0.8191522985696792,0.8185785263776779,1.096389043331146,1.6000182384252468
355,diffusion_model.middle_block.1.transformer_blocks.0.attn2.to_q,Linear,0.016928995,0.8091609,-4.349986,3.8941388,-1.6751077270507813,-1.3129929959774016,1.334259575605392,1.6704169726371765,2.1502184069156627
356,diffusion_model.middle_block.1.transformer_blocks.0.attn2.to_k,Linear,-0.036790114,2.363668,-14.139477,9.85777,-5.229317455291748,-4.069195175170899,3.7406242132186844,4.798626899719238,6.665703005790696
357,diffusion_model.middle_block.1.transformer_blocks.0.attn2.to_v,Linear,0.00024176842,1.4626074,-8.335545,8.402922,-3.1167756795883177,-2.3271360993385315,2.3398075819015434,3.0973246097564697,4.932056457996243
359,diffusion_model.middle_block.1.transformer_blocks.0.attn2.to_out.0,Linear,0.0049599004,0.22623011,-1.8932853,1.6467601,-0.4780700308084488,-0.36014251708984374,0.3681763634085654,0.4905664050579071,0.6774404898285835
364,diffusion_model.middle_block.1.proj_out,Linear,0.015042563,1.6300288,-27.314919,26.160515,-3.483916506767273,-2.5536011934280394,2.514305138587951,3.364696669578551,4.924266526699046
369,diffusion_model.middle_block.2.in_layers.2,Conv2d,0.067845225,0.5647301,-5.428127,6.744458,-1.3561074471473693,-0.8436178863048553,0.8821945399045943,1.338722350597381,2.17538227677344
373,diffusion_model.middle_block.2.emb_layers.1,Linear,0.08792644,0.10720562,-0.40329903,0.35864857,-0.203968346118927,-0.14572059363126752,0.21106141358613958,0.23360010981559753,0.2646900713443756
378,diffusion_model.middle_block.2.out_layers.3,Conv2d,-0.009446974,1.712082,-20.941628,29.36299,-3.1598166322708128,-2.3337518692016603,2.541001713275909,4.028695077896118,7.5543266057967875
386,diffusion_model.output_blocks.0.0.in_layers.2,Conv2d,0.01745916,0.5984738,-5.9038363,5.9377065,-1.594723961353302,-1.1046547591686249,0.787242469191551,1.1782806396484373,1.8617930293083185
390,diffusion_model.output_blocks.0.0.emb_layers.1,Linear,0.09062521,0.096597016,-0.3262909,0.30459583,-0.16146887838840485,-0.10656344853341575,0.1971620760858058,0.2170506864786148,0.23568211495876312
395,diffusion_model.output_blocks.0.0.out_layers.3,Conv2d,-0.11535955,2.1251895,-38.756752,36.269047,-5.7257808303833,-3.39664169549942,2.516559922695159,4.283196239471435,7.901413106918259
396,diffusion_model.output_blocks.0.0.skip_connection,Conv2d,0.024002744,3.069307,-60.490448,46.8575,-6.515786542892456,-4.322487020492554,4.472994709014893,6.6964590549468985,10.82855267047877
402,diffusion_model.output_blocks.1.0.in_layers.2,Conv2d,-0.061687373,1.0189377,-7.702698,11.611701,-2.596021866798401,-1.8940584659576416,1.361348295211792,1.8320663356780997,2.6871158683300016
406,diffusion_model.output_blocks.1.0.emb_layers.1,Linear,0.08566551,0.13072209,-0.30937314,0.8680833,-0.1990198791027069,-0.14656590223312377,0.2618635967373847,0.29411178827285767,0.35302186012268066
411,diffusion_model.output_blocks.1.0.out_layers.3,Conv2d,-0.105045766,1.9281946,-20.599052,26.127127,-4.5787484741210935,-2.88013961315155,2.625605177879333,4.359882278442379,7.776890175342516
412,diffusion_model.output_blocks.1.0.skip_connection,Conv2d,0.05056691,2.1659846,-27.707933,26.288338,-4.762813482284546,-3.226865315437317,3.2267887353897087,4.59385013580322,7.02352089405053
418,diffusion_model.output_blocks.2.0.in_layers.2,Conv2d,-0.17474438,1.6982007,-13.620254,14.76708,-4.396600141525268,-3.217097246646881,2.1263249158859243,2.939863677024841,4.432375237941733
